Source File:- C:\Cubus Projects\vi_F4016_Lastkollektiv\Data\Test Run - 17\Prüfablauf - (1 von 1)\F4016_1_Ueberlast_mittig_#3.qtpd
Cycle	Peak Time [s]	Zylinder 2 Weg  [mm] Peak	Zylinder 2 Kraft  [kN] Peak	Trough Time	Zylinder 2 Weg  [mm] Trough	Zylinder 2 Kraft  [kN] Trough	
16369	89398,798	6,095	-2,780	89398,823	5,538	-70,618	
16370	89398,848	6,094	-2,793	89398,873	5,536	-70,752	
16371	89398,898	6,094	-2,776	89398,923	5,537	-70,632	
16372	89398,948	6,095	-2,765	89398,973	5,537	-70,654	
16373	89398,998	6,095	-2,725	89399,023	5,536	-70,632	
16374	89399,048	6,094	-2,820	89399,073	5,536	-70,690	
16375	89399,098	6,094	-2,776	89399,123	5,537	-70,727	
16376	89399,148	6,094	-2,772	89399,173	5,537	-70,689	
16377	89399,198	6,093	-2,782	89399,223	5,537	-70,652	
16378	89399,248	6,094	-2,787	89399,273	5,537	-70,693	
16379	89399,298	6,094	-2,880	89399,323	5,536	-70,640	
16380	89399,348	6,093	-2,836	89399,373	5,537	-70,707	
16381	89399,398	6,094	-2,846	89399,423	5,536	-70,584	
16382	89399,448	6,094	-2,755	89399,473	5,536	-70,763	
16383	89399,498	6,095	-2,706	89399,523	5,536	-70,614	
16384	89399,548	6,095	-2,766	89399,573	5,537	-70,653	
16385	89399,598	6,093	-2,833	89399,623	5,537	-70,668	
16386	89399,648	6,094	-2,811	89399,673	5,537	-70,703	
16387	89399,698	6,094	-2,765	89399,723	5,537	-70,658	
16388	89399,748	6,094	-2,751	89399,773	5,536	-70,694	
16389	89399,798	6,093	-2,860	89399,823	5,535	-70,693	
16390	89399,848	6,094	-2,832	89399,873	5,537	-70,694	
16391	89399,898	6,094	-2,759	89399,923	5,536	-70,679	
16392	89399,948	6,094	-2,822	89399,973	5,537	-70,734	
16393	89399,998	6,094	-2,780	89400,023	5,536	-70,620	
16394	89400,048	6,094	-2,819	89400,073	5,537	-70,689	
16395	89400,098	6,093	-2,793	89400,123	5,536	-70,676	
16396	89400,148	6,094	-2,736	89400,173	5,536	-70,694	
16397	89400,198	6,094	-2,849	89400,223	5,535	-70,673	
16398	89400,248	6,096	-2,719	89400,273	5,537	-70,708	
16399	89400,298	6,094	-2,771	89400,323	5,536	-70,608	
16400	89400,348	6,093	-2,824	89400,373	5,536	-70,689	
16401	89400,398	6,094	-2,779	89400,423	5,536	-70,656	
16402	89400,448	6,094	-2,721	89400,473	5,536	-70,741	
16403	89400,498	6,094	-2,821	89400,523	5,537	-70,618	
16404	89400,548	6,094	-2,721	89400,573	5,536	-70,704	
16405	89400,598	6,093	-2,814	89400,623	5,537	-70,638	
16406	89400,648	6,095	-2,782	89400,673	5,536	-70,705	
16407	89400,698	6,094	-2,782	89400,723	5,535	-70,687	
16408	89400,748	6,093	-2,818	89400,773	5,536	-70,686	
16409	89400,798	6,094	-2,809	89400,823	5,536	-70,635	
16410	89400,848	6,095	-2,706	89400,873	5,536	-70,711	
16411	89400,898	6,094	-2,741	89400,923	5,535	-70,694	
16412	89400,948	6,095	-2,776	89400,973	5,536	-70,696	
16413	89400,998	6,095	-2,749	89401,023	5,537	-70,663	
16414	89401,048	6,095	-2,811	89401,073	5,536	-70,691	
16415	89401,098	6,093	-2,815	89401,123	5,536	-70,653	
16416	89401,148	6,094	-2,789	89401,173	5,536	-70,735	
16417	89401,198	6,095	-2,781	89401,223	5,536	-70,642	
16418	89401,248	6,094	-2,746	89401,273	5,536	-70,679	
16419	89401,298	6,096	-2,729	89401,323	5,536	-70,652	
16420	89401,348	6,094	-2,786	89401,373	5,536	-70,676	
16421	89401,398	6,094	-2,766	89401,423	5,535	-70,680	
16422	89401,448	6,094	-2,791	89401,473	5,536	-70,698	
16423	89401,498	6,095	-2,739	89401,523	5,537	-70,635	
16424	89401,548	6,095	-2,796	89401,573	5,537	-70,718	
16425	89401,598	6,094	-2,759	89401,623	5,537	-70,643	
16426	89401,648	6,095	-2,747	89401,673	5,537	-70,694	
16427	89401,698	6,093	-2,777	89401,723	5,536	-70,703	
16428	89401,748	6,094	-2,776	89401,773	5,535	-70,720	
16429	89401,798	6,094	-2,812	89401,823	5,537	-70,669	
16430	89401,848	6,095	-2,749	89401,873	5,536	-70,669	
16431	89401,898	6,094	-2,782	89401,923	5,536	-70,721	
16432	89401,948	6,095	-2,819	89401,973	5,536	-70,719	
16433	89401,998	6,093	-2,804	89402,023	5,536	-70,630	
16434	89402,048	6,095	-2,780	89402,073	5,535	-70,682	
16435	89402,098	6,095	-2,747	89402,123	5,537	-70,678	
16436	89402,148	6,093	-2,795	89402,173	5,537	-70,663	
16437	89402,198	6,095	-2,747	89402,223	5,536	-70,632	
16438	89402,248	6,093	-2,798	89402,273	5,536	-70,740	
16439	89402,298	6,094	-2,719	89402,323	5,536	-70,617	
16440	89402,348	6,094	-2,678	89402,373	5,535	-70,748	
16441	89402,398	6,094	-2,797	89402,423	5,537	-70,642	
16442	89402,448	6,095	-2,782	89402,473	5,537	-70,710	
16443	89402,498	6,094	-2,811	89402,523	5,537	-70,659	
16444	89402,548	6,094	-2,798	89402,573	5,535	-70,711	
16445	89402,598	6,094	-2,863	89402,623	5,536	-70,661	
16446	89402,648	6,095	-2,738	89402,673	5,536	-70,729	
16447	89402,698	6,093	-2,841	89402,723	5,535	-70,684	
16448	89402,748	6,095	-2,759	89402,773	5,537	-70,693	
16449	89402,798	6,094	-2,733	89402,823	5,535	-70,652	
16450	89402,848	6,095	-2,731	89402,873	5,537	-70,673	
16451	89402,898	6,094	-2,817	89402,923	5,536	-70,650	
16452	89402,948	6,094	-2,797	89402,973	5,535	-70,725	
16453	89402,998	6,094	-2,761	89403,023	5,535	-70,670	
16454	89403,048	6,093	-2,813	89403,073	5,536	-70,743	
16455	89403,098	6,094	-2,765	89403,123	5,537	-70,651	
16456	89403,148	6,095	-2,791	89403,173	5,536	-70,724	
16457	89403,198	6,093	-2,903	89403,223	5,537	-70,607	
16458	89403,248	6,093	-2,816	89403,273	5,535	-70,730	
16459	89403,298	6,094	-2,839	89403,323	5,535	-70,664	
16460	89403,348	6,094	-2,775	89403,373	5,536	-70,713	
16461	89403,398	6,095	-2,726	89403,423	5,536	-70,603	
16462	89403,448	6,094	-2,797	89403,473	5,536	-70,727	
16463	89403,498	6,094	-2,762	89403,523	5,535	-70,664	
16464	89403,548	6,094	-2,802	89403,573	5,536	-70,758	
16465	89403,598	6,094	-2,777	89403,623	5,537	-70,627	
16466	89403,648	6,093	-2,810	89403,673	5,535	-70,744	
16467	89403,698	6,095	-2,814	89403,723	5,536	-70,630	
16468	89403,748	6,093	-2,808	89403,773	5,536	-70,701	
16469	89403,798	6,094	-2,822	89403,823	5,535	-70,643	
16470	89403,848	6,096	-2,720	89403,873	5,535	-70,694	
16471	89403,898	6,094	-2,799	89403,923	5,537	-70,591	
16472	89403,948	6,094	-2,817	89403,973	5,536	-70,673	
16473	89403,998	6,093	-2,826	89404,023	5,537	-70,621	
16474	89404,048	6,095	-2,794	89404,073	5,535	-70,731	
16475	89404,098	6,094	-2,792	89404,123	5,537	-70,629	
16476	89404,148	6,094	-2,765	89404,173	5,537	-70,642	
16477	89404,198	6,095	-2,763	89404,223	5,535	-70,666	
16478	89404,248	6,094	-2,734	89404,273	5,536	-70,697	
16479	89404,298	6,095	-2,765	89404,323	5,536	-70,663	
16480	89404,348	6,095	-2,816	89404,373	5,535	-70,743	
16481	89404,398	6,094	-2,855	89404,423	5,535	-70,673	
16482	89404,448	6,094	-2,796	89404,473	5,535	-70,732	
16483	89404,498	6,094	-2,706	89404,523	5,536	-70,645	
16484	89404,548	6,094	-2,806	89404,573	5,536	-70,703	
16485	89404,598	6,095	-2,805	89404,623	5,535	-70,613	
16486	89404,648	6,093	-2,840	89404,673	5,536	-70,667	
16487	89404,698	6,093	-2,843	89404,723	5,537	-70,628	
16488	89404,748	6,095	-2,802	89404,773	5,535	-70,691	
16489	89404,798	6,095	-2,776	89404,823	5,535	-70,689	
16490	89404,848	6,095	-2,752	89404,873	5,535	-70,698	
16491	89404,898	6,094	-2,760	89404,923	5,536	-70,651	
16492	89404,948	6,093	-2,804	89404,973	5,535	-70,656	
16493	89404,998	6,093	-2,806	89405,023	5,535	-70,611	
16494	89405,048	6,095	-2,801	89405,073	5,535	-70,731	
16495	89405,098	6,094	-2,764	89405,123	5,535	-70,689	
16496	89405,148	6,095	-2,789	89405,173	5,536	-70,687	
16497	89405,198	6,095	-2,784	89405,223	5,536	-70,674	
16498	89405,248	6,094	-2,733	89405,273	5,535	-70,719	
16499	89405,298	6,095	-2,772	89405,323	5,535	-70,632	
16500	89405,348	6,094	-2,770	89405,373	5,536	-70,724	
16501	89405,398	6,094	-2,761	89405,423	5,536	-70,649	
16502	89405,448	6,094	-2,830	89405,473	5,535	-70,739	
16503	89405,498	6,095	-2,818	89405,523	5,535	-70,664	
16504	89405,548	6,093	-2,792	89405,573	5,537	-70,650	
16505	89405,598	6,094	-2,779	89405,623	5,535	-70,639	
16506	89405,648	6,095	-2,760	89405,673	5,536	-70,686	
16507	89405,698	6,094	-2,725	89405,723	5,536	-70,617	
16508	89405,748	6,095	-2,791	89405,773	5,535	-70,733	
16509	89405,798	6,093	-2,799	89405,823	5,536	-70,643	
16510	89405,848	6,094	-2,801	89405,873	5,536	-70,704	
16511	89405,898	6,095	-2,788	89405,923	5,536	-70,683	
16512	89405,948	6,095	-2,770	89405,973	5,536	-70,780	
16513	89405,998	6,093	-2,784	89406,023	5,534	-70,729	
16514	89406,048	6,094	-2,749	89406,073	5,535	-70,709	
16515	89406,098	6,095	-2,745	89406,123	5,534	-70,752	
16516	89406,148	6,094	-2,765	89406,173	5,536	-70,714	
16517	89406,198	6,094	-2,849	89406,223	5,535	-70,599	
16518	89406,248	6,093	-2,792	89406,273	5,536	-70,688	
16519	89406,298	6,095	-2,804	89406,323	5,536	-70,626	
16520	89406,348	6,094	-2,781	89406,373	5,535	-70,781	
16521	89406,398	6,093	-2,811	89406,423	5,537	-70,616	
16522	89406,448	6,094	-2,786	89406,473	5,535	-70,726	
16523	89406,498	6,095	-2,696	89406,523	5,535	-70,660	
16524	89406,548	6,094	-2,808	89406,573	5,536	-70,696	
16525	89406,598	6,095	-2,756	89406,623	5,535	-70,677	
16526	89406,648	6,094	-2,861	89406,673	5,536	-70,648	
16527	89406,698	6,093	-2,781	89406,723	5,536	-70,634	
16528	89406,748	6,094	-2,794	89406,773	5,536	-70,700	
16529	89406,798	6,094	-2,747	89406,823	5,537	-70,594	
16530	89406,848	6,094	-2,889	89406,873	5,535	-70,706	
16531	89406,898	6,094	-2,800	89406,923	5,536	-70,683	
16532	89406,948	6,095	-2,783	89406,973	5,536	-70,650	
16533	89406,998	6,095	-2,730	89407,023	5,537	-70,581	
16534	89407,048	6,093	-2,811	89407,073	5,537	-70,676	
16535	89407,098	6,095	-2,725	89407,123	5,535	-70,643	
16536	89407,148	6,094	-2,792	89407,173	5,537	-70,652	
16537	89407,198	6,093	-2,832	89407,223	5,536	-70,603	
16538	89407,248	6,094	-2,778	89407,273	5,535	-70,692	
16539	89407,298	6,093	-2,848	89407,323	5,536	-70,652	
16540	89407,348	6,096	-2,706	89407,373	5,535	-70,693	
16541	89407,398	6,095	-2,707	89407,423	5,535	-70,687	
16542	89407,448	6,095	-2,732	89407,473	5,536	-70,659	
16543	89407,498	6,095	-2,744	89407,523	5,535	-70,636	
16544	89407,548	6,094	-2,746	89407,573	5,536	-70,669	
16545	89407,598	6,095	-2,717	89407,623	5,534	-70,712	
16546	89407,648	6,095	-2,761	89407,673	5,536	-70,724	
16547	89407,698	6,094	-2,751	89407,723	5,535	-70,692	
16548	89407,748	6,094	-2,769	89407,773	5,536	-70,709	
16549	89407,798	6,094	-2,793	89407,823	5,535	-70,673	
16550	89407,848	6,094	-2,752	89407,873	5,536	-70,691	
16551	89407,898	6,095	-2,656	89407,923	5,536	-70,690	
16552	89407,948	6,094	-2,827	89407,973	5,535	-70,700	
16553	89407,998	6,095	-2,767	89408,023	5,535	-70,670	
16554	89408,048	6,094	-2,805	89408,073	5,536	-70,700	
16555	89408,098	6,094	-2,734	89408,123	5,536	-70,664	
16556	89408,148	6,095	-2,743	89408,173	5,535	-70,739	
16557	89408,198	6,095	-2,791	89408,223	5,535	-70,663	
16558	89408,248	6,095	-2,771	89408,273	5,535	-70,688	
16559	89408,298	6,094	-2,820	89408,323	5,535	-70,686	
16560	89408,348	6,094	-2,864	89408,373	5,536	-70,685	
16561	89408,398	6,094	-2,742	89408,423	5,535	-70,627	
16562	89408,448	6,094	-2,837	89408,473	5,536	-70,748	
16563	89408,498	6,093	-2,842	89408,523	5,535	-70,708	
16564	89408,548	6,095	-2,813	89408,573	5,535	-70,723	
16565	89408,598	6,094	-2,799	89408,623	5,536	-70,635	
16566	89408,648	6,093	-2,856	89408,673	5,535	-70,738	
16567	89408,698	6,095	-2,720	89408,723	5,535	-70,724	
16568	89408,748	6,094	-2,780	89408,773	5,535	-70,681	
16569	89408,798	6,093	-2,815	89408,823	5,536	-70,683	
16570	89408,848	6,095	-2,773	89408,873	5,536	-70,695	
16571	89408,898	6,095	-2,783	89408,923	5,534	-70,724	
16572	89408,948	6,095	-2,778	89408,973	5,534	-70,711	
16573	89408,998	6,093	-2,785	89409,023	5,536	-70,708	
16574	89409,048	6,093	-2,836	89409,073	5,536	-70,696	
16575	89409,098	6,093	-2,863	89409,123	5,537	-70,637	
16576	89409,148	6,094	-2,784	89409,173	5,534	-70,726	
16577	89409,198	6,096	-2,703	89409,223	5,536	-70,659	
16578	89409,248	6,095	-2,779	89409,273	5,535	-70,726	
16579	89409,298	6,094	-2,751	89409,323	5,536	-70,666	
16580	89409,348	6,096	-2,714	89409,373	5,535	-70,702	
16581	89409,398	6,094	-2,742	89409,423	5,535	-70,694	
16582	89409,448	6,093	-2,831	89409,473	5,534	-70,700	
16583	89409,498	6,094	-2,852	89409,523	5,536	-70,626	
16584	89409,548	6,093	-2,876	89409,573	5,535	-70,702	
16585	89409,598	6,094	-2,797	89409,623	5,534	-70,680	
16586	89409,648	6,095	-2,752	89409,673	5,536	-70,698	
16587	89409,698	6,095	-2,741	89409,723	5,536	-70,649	
16588	89409,748	6,095	-2,723	89409,773	5,534	-70,721	
16589	89409,798	6,095	-2,701	89409,823	5,536	-70,702	
16590	89409,848	6,095	-2,679	89409,873	5,534	-70,676	
16591	89409,898	6,094	-2,771	89409,923	5,535	-70,723	
16592	89409,948	6,095	-2,789	89409,973	5,536	-70,641	
16593	89409,998	6,094	-2,761	89410,023	5,535	-70,739	
16594	89410,048	6,093	-2,823	89410,073	5,534	-70,712	
16595	89410,098	6,095	-2,749	89410,123	5,536	-70,709	
16596	89410,148	6,093	-2,859	89410,173	5,535	-70,683	
16597	89410,198	6,095	-2,771	89410,223	5,535	-70,738	
16598	89410,248	6,093	-2,882	89410,273	5,535	-70,668	
16599	89410,298	6,094	-2,724	89410,323	5,535	-70,699	
16600	89410,348	6,093	-2,823	89410,373	5,535	-70,692	
16601	89410,398	6,093	-2,795	89410,423	5,534	-70,716	
16602	89410,448	6,094	-2,818	89410,473	5,535	-70,708	
16603	89410,498	6,095	-2,748	89410,523	5,536	-70,693	
16604	89410,548	6,095	-2,821	89410,573	5,535	-70,693	
16605	89410,598	6,094	-2,759	89410,623	5,535	-70,721	
16606	89410,648	6,095	-2,830	89410,673	5,536	-70,693	
16607	89410,698	6,094	-2,787	89410,723	5,535	-70,664	
16608	89410,748	6,094	-2,852	89410,773	5,537	-70,639	
16609	89410,798	6,093	-2,759	89410,823	5,535	-70,704	
16610	89410,848	6,094	-2,826	89410,873	5,535	-70,662	
16611	89410,898	6,094	-2,797	89410,923	5,536	-70,645	
16612	89410,948	6,095	-2,826	89410,973	5,535	-70,728	
16613	89410,998	6,095	-2,780	89411,023	5,536	-70,640	
16614	89411,048	6,093	-2,867	89411,073	5,535	-70,697	
16615	89411,098	6,093	-2,775	89411,123	5,534	-70,677	
16616	89411,148	6,093	-2,839	89411,173	5,534	-70,687	
16617	89411,198	6,093	-2,786	89411,223	5,535	-70,695	
16618	89411,248	6,094	-2,753	89411,273	5,535	-70,663	
16619	89411,298	6,094	-2,758	89411,323	5,535	-70,643	
16620	89411,348	6,094	-2,788	89411,373	5,535	-70,662	
16621	89411,398	6,095	-2,750	89411,423	5,536	-70,606	
16622	89411,448	6,096	-2,739	89411,473	5,536	-70,643	
16623	89411,498	6,094	-2,793	89411,523	5,536	-70,646	
16624	89411,548	6,094	-2,807	89411,573	5,535	-70,660	
16625	89411,598	6,093	-2,766	89411,623	5,535	-70,637	
16626	89411,648	6,095	-2,763	89411,673	5,534	-70,732	
16627	89411,698	6,095	-2,705	89411,723	5,537	-70,635	
16628	89411,748	6,093	-2,862	89411,773	5,535	-70,696	
16629	89411,798	6,095	-2,766	89411,823	5,535	-70,688	
16630	89411,848	6,093	-2,839	89411,873	5,535	-70,677	
16631	89411,898	6,094	-2,739	89411,923	5,536	-70,601	
16632	89411,948	6,095	-2,789	89411,973	5,536	-70,651	
16633	89411,998	6,096	-2,670	89412,023	5,535	-70,641	
16634	89412,048	6,094	-2,759	89412,073	5,535	-70,665	
16635	89412,098	6,095	-2,781	89412,123	5,536	-70,639	
16636	89412,148	6,094	-2,774	89412,173	5,535	-70,650	
16637	89412,198	6,094	-2,763	89412,223	5,535	-70,698	
16638	89412,248	6,093	-2,806	89412,273	5,536	-70,695	
16639	89412,298	6,094	-2,820	89412,323	5,535	-70,679	
16640	89412,348	6,095	-2,805	89412,373	5,534	-70,720	
16641	89412,398	6,095	-2,768	89412,423	5,535	-70,668	
16642	89412,448	6,093	-2,840	89412,473	5,535	-70,682	
16643	89412,498	6,094	-2,704	89412,523	5,535	-70,700	
16644	89412,548	6,093	-2,847	89412,573	5,535	-70,677	
16645	89412,598	6,095	-2,709	89412,623	5,535	-70,724	
16646	89412,648	6,092	-2,894	89412,673	5,535	-70,716	
16647	89412,698	6,094	-2,691	89412,723	5,535	-70,723	
16648	89412,748	6,095	-2,718	89412,773	5,536	-70,680	
16649	89412,798	6,095	-2,773	89412,823	5,535	-70,608	
16650	89412,848	6,095	-2,813	89412,873	5,534	-70,638	
16651	89412,898	6,094	-2,827	89412,923	5,535	-70,678	
16652	89412,948	6,094	-2,800	89412,973	5,534	-70,671	
16653	89412,998	6,095	-2,718	89413,023	5,534	-70,739	
16654	89413,048	6,094	-2,767	89413,073	5,535	-70,720	
16655	89413,098	6,093	-2,809	89413,123	5,535	-70,734	
16656	89413,148	6,093	-2,824	89413,173	5,536	-70,686	
16657	89413,198	6,094	-2,731	89413,223	5,535	-70,678	
16658	89413,248	6,094	-2,901	89413,273	5,534	-70,702	
16659	89413,298	6,096	-2,679	89413,323	5,534	-70,695	
16660	89413,348	6,093	-2,840	89413,373	5,535	-70,667	
16661	89413,398	6,093	-2,806	89413,423	5,536	-70,685	
16662	89413,448	6,093	-2,913	89413,473	5,536	-70,693	
16663	89413,498	6,095	-2,725	89413,523	5,536	-70,675	
16664	89413,548	6,095	-2,806	89413,573	5,535	-70,699	
16665	89413,598	6,093	-2,785	89413,623	5,535	-70,746	
16666	89413,648	6,094	-2,758	89413,673	5,536	-70,644	
16667	89413,698	6,094	-2,713	89413,723	5,536	-70,606	
16668	89413,748	6,095	-2,788	89413,773	5,536	-70,673	
16669	89413,798	6,093	-2,761	89413,823	5,535	-70,667	
16670	89413,848	6,094	-2,860	89413,873	5,535	-70,636	
16671	89413,898	6,094	-2,758	89413,923	5,535	-70,688	
16672	89413,948	6,095	-2,784	89413,973	5,536	-70,634	
16673	89413,998	6,093	-2,789	89414,023	5,535	-70,666	
16674	89414,048	6,094	-2,875	89414,073	5,535	-70,653	
16675	89414,098	6,094	-2,775	89414,123	5,535	-70,714	
16676	89414,148	6,094	-2,887	89414,173	5,536	-70,651	
16677	89414,198	6,095	-2,702	89414,223	5,535	-70,642	
16678	89414,248	6,093	-2,839	89414,273	5,536	-70,667	
16679	89414,298	6,093	-2,833	89414,323	5,535	-70,647	
16680	89414,348	6,094	-2,919	89414,373	5,535	-70,706	
16681	89414,398	6,094	-2,781	89414,423	5,536	-70,642	
16682	89414,448	6,093	-2,837	89414,473	5,536	-70,661	
16683	89414,498	6,095	-2,712	89414,523	5,536	-70,647	
16684	89414,548	6,094	-2,820	89414,573	5,534	-70,620	
16685	89414,598	6,095	-2,756	89414,623	5,535	-70,697	
16686	89414,648	6,095	-2,733	89414,673	5,535	-70,634	
16687	89414,698	6,095	-2,750	89414,723	5,534	-70,680	
16688	89414,748	6,095	-2,827	89414,773	5,534	-70,658	
16689	89414,798	6,095	-2,755	89414,823	5,534	-70,714	
16690	89414,848	6,095	-2,778	89414,873	5,534	-70,651	
16691	89414,898	6,094	-2,784	89414,923	5,534	-70,669	
16692	89414,948	6,094	-2,844	89414,973	5,534	-70,674	
16693	89414,998	6,094	-2,643	89415,023	5,534	-70,761	
16694	89415,048	6,094	-2,833	89415,073	5,536	-70,694	
16695	89415,098	6,093	-2,769	89415,123	5,535	-70,641	
16696	89415,148	6,093	-2,894	89415,173	5,534	-70,733	
16697	89415,198	6,095	-2,768	89415,223	5,536	-70,657	
16698	89415,248	6,095	-2,788	89415,273	5,536	-70,649	
16699	89415,298	6,094	-2,742	89415,323	5,535	-70,773	
16700	89415,348	6,093	-2,880	89415,373	5,534	-70,675	
16701	89415,398	6,094	-2,812	89415,423	5,536	-70,654	
16702	89415,448	6,094	-2,742	89415,473	5,536	-70,644	
16703	89415,498	6,096	-2,692	89415,523	5,535	-70,689	
16704	89415,548	6,094	-2,844	89415,573	5,535	-70,619	
16705	89415,598	6,094	-2,700	89415,623	5,535	-70,705	
16706	89415,648	6,094	-2,902	89415,673	5,535	-70,669	
16707	89415,698	6,094	-2,766	89415,723	5,535	-70,675	
16708	89415,748	6,095	-2,758	89415,773	5,536	-70,627	
16709	89415,798	6,095	-2,748	89415,823	5,536	-70,636	
16710	89415,848	6,095	-2,790	89415,873	5,536	-70,617	
16711	89415,898	6,094	-2,732	89415,923	5,534	-70,705	
16712	89415,948	6,094	-2,813	89415,973	5,535	-70,701	
16713	89415,998	6,096	-2,719	89416,023	5,534	-70,710	
16714	89416,048	6,094	-2,813	89416,073	5,535	-70,706	
16715	89416,098	6,094	-2,755	89416,123	5,536	-70,684	
16716	89416,148	6,095	-2,751	89416,173	5,534	-70,729	
16717	89416,198	6,095	-2,750	89416,223	5,534	-70,701	
16718	89416,248	6,095	-2,751	89416,273	5,534	-70,707	
16719	89416,298	6,094	-2,765	89416,323	5,535	-70,693	
16720	89416,348	6,094	-2,798	89416,373	5,535	-70,724	
16721	89416,398	6,095	-2,679	89416,423	5,536	-70,666	
16722	89416,448	6,095	-2,764	89416,473	5,534	-70,668	
16723	89416,498	6,093	-2,752	89416,523	5,535	-70,689	
16724	89416,548	6,094	-2,790	89416,573	5,536	-70,654	
16725	89416,598	6,095	-2,748	89416,623	5,535	-70,667	
16726	89416,648	6,095	-2,786	89416,673	5,534	-70,697	
16727	89416,698	6,094	-2,793	89416,723	5,535	-70,602	
16728	89416,748	6,094	-2,743	89416,773	5,535	-70,708	
16729	89416,798	6,094	-2,762	89416,823	5,535	-70,687	
16730	89416,848	6,095	-2,812	89416,873	5,534	-70,693	
16731	89416,898	6,094	-2,745	89416,923	5,534	-70,709	
16732	89416,948	6,095	-2,784	89416,973	5,535	-70,683	
16733	89416,998	6,094	-2,721	89417,023	5,535	-70,668	
16734	89417,048	6,095	-2,762	89417,073	5,534	-70,687	
16735	89417,098	6,093	-2,811	89417,123	5,535	-70,700	
16736	89417,148	6,093	-2,851	89417,173	5,534	-70,694	
16737	89417,198	6,095	-2,756	89417,223	5,535	-70,682	
16738	89417,248	6,093	-2,889	89417,273	5,534	-70,650	
16739	89417,298	6,094	-2,796	89417,323	5,535	-70,663	
16740	89417,348	6,094	-2,842	89417,373	5,535	-70,722	
16741	89417,398	6,095	-2,785	89417,423	5,534	-70,738	
16742	89417,448	6,094	-2,857	89417,473	5,534	-70,661	
16743	89417,498	6,094	-2,734	89417,523	5,535	-70,667	
16744	89417,548	6,095	-2,759	89417,573	5,535	-70,727	
16745	89417,598	6,095	-2,796	89417,623	5,534	-70,707	
16746	89417,648	6,094	-2,827	89417,673	5,535	-70,642	
16747	89417,698	6,094	-2,694	89417,723	5,535	-70,722	
16748	89417,748	6,094	-2,839	89417,773	5,534	-70,667	
16749	89417,798	6,094	-2,828	89417,823	5,534	-70,731	
16750	89417,848	6,093	-2,864	89417,873	5,535	-70,669	
16751	89417,898	6,093	-2,772	89417,923	5,535	-70,682	
16752	89417,948	6,093	-2,829	89417,973	5,535	-70,681	
16753	89417,998	6,093	-2,765	89418,023	5,535	-70,702	
16754	89418,048	6,094	-2,882	89418,073	5,534	-70,694	
16755	89418,098	6,094	-2,817	89418,123	5,534	-70,689	
16756	89418,148	6,095	-2,845	89418,173	5,535	-70,689	
16757	89418,198	6,093	-2,828	89418,223	5,534	-70,696	
16758	89418,248	6,094	-2,805	89418,273	5,536	-70,590	
16759	89418,298	6,094	-2,749	89418,323	5,535	-70,673	
16760	89418,348	6,093	-2,836	89418,373	5,535	-70,649	
16761	89418,398	6,095	-2,762	89418,423	5,534	-70,710	
16762	89418,448	6,094	-2,804	89418,473	5,535	-70,623	
16763	89418,498	6,094	-2,811	89418,523	5,534	-70,668	
16764	89418,548	6,094	-2,804	89418,573	5,534	-70,733	
16765	89418,598	6,095	-2,788	89418,623	5,535	-70,661	
16766	89418,648	6,095	-2,776	89418,673	5,534	-70,597	
16767	89418,698	6,093	-2,777	89418,723	5,534	-70,726	
16768	89418,748	6,093	-2,850	89418,773	5,536	-70,653	
16769	89418,798	6,094	-2,766	89418,823	5,535	-70,635	
16770	89418,848	6,093	-2,837	89418,873	5,535	-70,639	
16771	89418,898	6,094	-2,712	89418,923	5,535	-70,644	
16772	89418,948	6,093	-2,859	89418,973	5,535	-70,644	
16773	89418,998	6,094	-2,841	89419,023	5,534	-70,675	
16774	89419,048	6,093	-2,873	89419,073	5,535	-70,679	
16775	89419,098	6,093	-2,803	89419,123	5,534	-70,629	
16776	89419,148	6,094	-2,806	89419,173	5,534	-70,666	
16777	89419,198	6,096	-2,672	89419,223	5,535	-70,627	
16778	89419,248	6,093	-2,811	89419,273	5,535	-70,695	
16779	89419,298	6,096	-2,694	89419,323	5,534	-70,734	
16780	89419,348	6,094	-2,798	89419,373	5,534	-70,629	
16781	89419,398	6,095	-2,775	89419,423	5,534	-70,662	
16782	89419,448	6,094	-2,792	89419,473	5,534	-70,677	
16783	89419,498	6,094	-2,695	89419,523	5,536	-70,608	
16784	89419,548	6,095	-2,723	89419,573	5,534	-70,654	
16785	89419,598	6,093	-2,761	89419,623	5,535	-70,677	
16786	89419,648	6,094	-2,762	89419,673	5,535	-70,663	
16787	89419,698	6,094	-2,772	89419,723	5,534	-70,626	
16788	89419,748	6,094	-2,847	89419,773	5,534	-70,666	
16789	89419,798	6,094	-2,761	89419,823	5,534	-70,663	
16790	89419,848	6,093	-2,849	89419,873	5,534	-70,740	
16791	89419,898	6,094	-2,775	89419,923	5,533	-70,709	
16792	89419,948	6,095	-2,781	89419,973	5,535	-70,711	
16793	89419,998	6,094	-2,790	89420,023	5,535	-70,684	
16794	89420,048	6,094	-2,679	89420,073	5,535	-70,724	
16795	89420,098	6,094	-2,798	89420,123	5,535	-70,627	
16796	89420,148	6,095	-2,765	89420,173	5,534	-70,698	
16797	89420,198	6,095	-2,751	89420,223	5,534	-70,642	
16798	89420,248	6,094	-2,826	89420,273	5,534	-70,707	
16799	89420,298	6,095	-2,836	89420,323	5,534	-70,654	
