Source File:- C:\Cubus Projects\vi_F4016_Lastkollektiv\Data\Test Run - 69\Prüfablauf - (1 von 100)\F4016_1_Realkollektiv_1_#3.qtpd
Cycle	Peak Time [s]	Zylinder 2 Weg  [mm] Peak	Zylinder 2 Kraft  [kN] Peak	Trough Time	Zylinder 2 Weg  [mm] Trough	Zylinder 2 Kraft  [kN] Trough	
42823	438977,145	6,153	-2,501	438977,170	5,708	-58,580	
42824	438977,195	6,153	-2,501	438977,220	5,709	-58,581	
42825	438977,245	6,155	-2,367	438977,270	5,709	-58,599	
42826	438977,295	6,152	-2,514	438977,320	5,708	-58,608	
42827	438977,345	6,152	-2,519	438977,370	5,708	-58,564	
42828	438977,395	6,153	-2,530	438977,420	5,708	-58,611	
42829	438977,445	6,153	-2,424	438977,470	5,708	-58,613	
42830	438977,495	6,154	-2,353	438977,520	5,708	-58,565	
42831	438977,545	6,153	-2,473	438977,570	5,708	-58,563	
42832	438977,595	6,154	-2,411	438977,620	5,708	-58,603	
42833	438977,645	6,153	-2,478	438977,670	5,708	-58,587	
42834	438977,695	6,153	-2,477	438977,720	5,708	-58,579	
42835	438977,745	6,154	-2,327	438977,770	5,708	-58,643	
42836	438977,795	6,153	-2,478	438977,820	5,708	-58,592	
42837	438977,845	6,152	-2,572	438977,870	5,708	-58,596	
42838	438977,895	6,153	-2,515	438977,920	5,708	-58,598	
42839	438977,945	6,152	-2,515	438977,970	5,708	-58,608	
42840	438977,995	6,154	-2,466	438978,020	5,708	-58,597	
42841	438978,045	6,154	-2,410	438978,070	5,709	-58,579	
42842	438978,095	6,155	-2,295	438978,120	5,708	-58,566	
42843	438978,145	6,154	-2,313	438978,170	5,708	-58,553	
42844	438978,195	6,153	-2,455	438978,220	5,709	-58,584	
42845	438978,245	6,154	-2,350	438978,270	5,708	-58,581	
42846	438978,295	6,155	-2,398	438978,320	5,709	-58,567	
42847	438978,345	6,154	-2,293	438978,370	5,708	-58,588	
42848	438978,395	6,152	-2,611	438978,420	5,709	-58,579	
42849	438978,445	6,153	-2,464	438978,470	5,708	-58,587	
42850	438978,495	6,153	-2,575	438978,520	5,708	-58,620	
42851	438978,545	6,152	-2,518	438978,570	5,708	-58,588	
42852	438978,595	6,154	-2,420	438978,620	5,709	-58,591	
42853	438978,645	6,153	-2,502	438978,670	5,708	-58,583	
42854	438978,695	6,152	-2,625	438978,720	5,708	-58,581	
42855	438978,745	6,153	-2,461	438978,770	5,707	-58,651	
42856	438978,795	6,152	-2,550	438978,820	5,708	-58,598	
42857	438978,845	6,155	-2,259	438978,870	5,708	-58,593	
42858	438978,895	6,153	-2,432	438978,920	5,708	-58,608	
42859	438978,945	6,153	-2,454	438978,970	5,708	-58,598	
42860	438978,995	6,154	-2,358	438979,020	5,709	-58,588	
42861	438979,045	6,155	-2,283	438979,070	5,708	-58,545	
42862	438979,095	6,154	-2,414	438979,120	5,708	-58,655	
42863	438979,145	6,153	-2,378	438979,170	5,708	-58,605	
42864	438979,195	6,154	-2,388	438979,220	5,708	-58,582	
42865	438979,245	6,154	-2,464	438979,270	5,708	-58,624	
42866	438979,295	6,154	-2,472	438979,320	5,708	-58,608	
42867	438979,345	6,153	-2,425	438979,370	5,708	-58,614	
42868	438979,395	6,154	-2,443	438979,420	5,708	-58,602	
42869	438979,445	6,154	-2,461	438979,470	5,708	-58,635	
42870	438979,495	6,152	-2,653	438979,520	5,708	-58,629	
42871	438979,545	6,152	-2,553	438979,570	5,709	-58,615	
42872	438979,595	6,153	-2,510	438979,620	5,709	-58,581	
42873	438979,645	6,154	-2,364	438979,670	5,708	-58,598	
42874	438979,695	6,153	-2,541	438979,720	5,708	-58,609	
42875	438979,745	6,155	-2,353	438979,770	5,708	-58,599	
42876	438979,795	6,153	-2,606	438979,820	5,708	-58,584	
42877	438979,845	6,152	-2,534	438979,870	5,708	-58,609	
42878	438979,895	6,153	-2,497	438979,920	5,708	-58,605	
42879	438979,945	6,154	-2,374	438979,970	5,709	-58,602	
42880	438979,995	6,154	-2,458	438980,020	5,708	-58,613	
42881	438980,045	6,153	-2,436	438980,070	5,708	-58,600	
42882	438980,095	6,153	-2,487	438980,120	5,709	-58,574	
42883	438980,145	6,152	-2,520	438980,170	5,708	-58,622	
42884	438980,195	6,153	-2,466	438980,220	5,708	-58,593	
42885	438980,245	6,153	-2,407	438980,270	5,708	-58,615	
42886	438980,295	6,154	-2,423	438980,320	5,708	-58,581	
42887	438980,345	6,153	-2,480	438980,370	5,709	-58,618	
42888	438980,395	6,152	-2,575	438980,420	5,708	-58,576	
42889	438980,445	6,153	-2,506	438980,470	5,708	-58,584	
42890	438980,495	6,153	-2,514	438980,520	5,709	-58,594	
42891	438980,545	6,151	-2,729	438980,570	5,708	-58,594	
42892	438980,595	6,152	-2,568	438980,620	5,708	-58,591	
42893	438980,645	6,153	-2,491	438980,670	5,708	-58,595	
42894	438980,695	6,152	-2,625	438980,720	5,708	-58,568	
42895	438980,745	6,153	-2,474	438980,770	5,708	-58,547	
42896	438980,795	6,154	-2,434	438980,820	5,708	-58,572	
42897	438980,845	6,152	-2,562	438980,870	5,708	-58,558	
42898	438980,895	6,151	-2,690	438980,920	5,709	-58,553	
42899	438980,945	6,153	-2,435	438980,970	5,708	-58,576	
42900	438980,995	6,153	-2,437	438981,020	5,708	-58,572	
42901	438981,045	6,152	-2,549	438981,070	5,708	-58,605	
42902	438981,095	6,154	-2,410	438981,120	5,709	-58,570	
42903	438981,145	6,153	-2,495	438981,170	5,709	-58,571	
42904	438981,195	6,153	-2,493	438981,220	5,709	-58,564	
42905	438981,245	6,152	-2,542	438981,270	5,708	-58,572	
42906	438981,295	6,153	-2,435	438981,320	5,708	-58,568	
42907	438981,345	6,153	-2,428	438981,370	5,708	-58,601	
42908	438981,395	6,153	-2,453	438981,420	5,708	-58,585	
42909	438981,445	6,153	-2,516	438981,470	5,708	-58,554	
42910	438981,495	6,153	-2,503	438981,520	5,709	-58,596	
42911	438981,545	6,152	-2,569	438981,570	5,708	-58,588	
42912	438981,595	6,152	-2,645	438981,620	5,708	-58,589	
42913	438981,645	6,154	-2,400	438981,670	5,708	-58,598	
42914	438981,695	6,154	-2,351	438981,720	5,708	-58,573	
42915	438981,745	6,155	-2,325	438981,770	5,708	-58,604	
42916	438981,795	6,154	-2,416	438981,820	5,709	-58,550	
42917	438981,845	6,155	-2,302	438981,870	5,709	-58,556	
42918	438981,895	6,154	-2,363	438981,920	5,708	-58,574	
42919	438981,945	6,153	-2,448	438981,970	5,708	-58,638	
42920	438981,995	6,154	-2,375	438982,020	5,709	-58,588	
42921	438982,045	6,154	-2,362	438982,070	5,708	-58,642	
42922	438982,095	6,153	-2,534	438982,120	5,709	-58,585	
42923	438982,145	6,153	-2,460	438982,170	5,708	-58,583	
42924	438982,195	6,154	-2,413	438982,220	5,708	-58,587	
42925	438982,245	6,154	-2,347	438982,270	5,708	-58,620	
42926	438982,295	6,155	-2,338	438982,320	5,708	-58,614	
42927	438982,345	6,155	-2,349	438982,370	5,709	-58,580	
42928	438982,395	6,154	-2,433	438982,420	5,708	-58,577	
42929	438982,445	6,153	-2,465	438982,470	5,707	-58,658	
42930	438982,495	6,153	-2,439	438982,520	5,709	-58,566	
42931	438982,545	6,152	-2,545	438982,570	5,709	-58,627	
42932	438982,595	6,152	-2,649	438982,620	5,707	-58,620	
42933	438982,645	6,153	-2,498	438982,670	5,708	-58,640	
42934	438982,695	6,152	-2,617	438982,720	5,708	-58,615	
42935	438982,745	6,153	-2,459	438982,770	5,708	-58,615	
42936	438982,795	6,153	-2,505	438982,820	5,708	-58,565	
42937	438982,845	6,153	-2,498	438982,870	5,708	-58,618	
42938	438982,895	6,153	-2,478	438982,920	5,708	-58,554	
42939	438982,945	6,154	-2,438	438982,970	5,708	-58,581	
42940	438982,995	6,154	-2,392	438983,020	5,708	-58,574	
42941	438983,045	6,154	-2,346	438983,070	5,709	-58,631	
42942	438983,095	6,154	-2,402	438983,120	5,708	-58,550	
42943	438983,145	6,153	-2,497	438983,170	5,707	-58,639	
42944	438983,195	6,155	-2,299	438983,220	5,708	-58,569	
42945	438983,245	6,154	-2,390	438983,270	5,708	-58,624	
42946	438983,295	6,153	-2,526	438983,320	5,708	-58,626	
42947	438983,345	6,153	-2,495	438983,370	5,708	-58,575	
42948	438983,395	6,153	-2,572	438983,420	5,708	-58,583	
42949	438983,445	6,152	-2,538	438983,470	5,708	-58,597	
42950	438983,495	6,152	-2,567	438983,520	5,709	-58,584	
42951	438983,545	6,153	-2,466	438983,570	5,708	-58,675	
42952	438983,595	6,153	-2,527	438983,620	5,709	-58,550	
42953	438983,645	6,153	-2,552	438983,670	5,708	-58,584	
42954	438983,695	6,152	-2,505	438983,720	5,708	-58,567	
42955	438983,745	6,153	-2,474	438983,770	5,708	-58,623	
42956	438983,795	6,154	-2,411	438983,820	5,709	-58,537	
42957	438983,845	6,153	-2,493	438983,870	5,708	-58,634	
42958	438983,895	6,152	-2,523	438983,920	5,708	-58,573	
42959	438983,945	6,155	-2,293	438983,970	5,708	-58,622	
42960	438983,995	6,153	-2,575	438984,020	5,708	-58,537	
42961	438984,045	6,152	-2,461	438984,070	5,709	-58,549	
42962	438984,095	6,154	-2,487	438984,120	5,708	-58,580	
42963	438984,145	6,154	-2,388	438984,170	5,708	-58,586	
42964	438984,195	6,155	-2,372	438984,220	5,708	-58,576	
42965	438984,245	6,154	-2,361	438984,270	5,708	-58,634	
42966	438984,295	6,154	-2,443	438984,320	5,708	-58,548	
42967	438984,345	6,153	-2,541	438984,370	5,708	-58,619	
42968	438984,395	6,153	-2,515	438984,420	5,708	-58,560	
42969	438984,445	6,153	-2,494	438984,470	5,708	-58,587	
42970	438984,495	6,153	-2,454	438984,520	5,709	-58,590	
42971	438984,545	6,154	-2,464	438984,570	5,708	-58,627	
42972	438984,595	6,153	-2,455	438984,620	5,709	-58,553	
42973	438984,645	6,153	-2,433	438984,670	5,709	-58,606	
42974	438984,695	6,153	-2,528	438984,720	5,709	-58,557	
42975	438984,745	6,152	-2,586	438984,770	5,708	-58,622	
42976	438984,795	6,152	-2,502	438984,820	5,708	-58,582	
42977	438984,845	6,154	-2,404	438984,870	5,709	-58,609	
42978	438984,895	6,154	-2,393	438984,920	5,708	-58,591	
42979	438984,945	6,154	-2,373	438984,970	5,709	-58,601	
42980	438984,995	6,153	-2,450	438985,020	5,708	-58,598	
42981	438985,045	6,153	-2,502	438985,070	5,708	-58,617	
42982	438985,095	6,153	-2,558	438985,120	5,708	-58,521	
42983	438985,145	6,154	-2,445	438985,170	5,708	-58,641	
42984	438985,195	6,154	-2,429	438985,220	5,708	-58,547	
42985	438985,245	6,152	-2,589	438985,270	5,708	-58,628	
42986	438985,295	6,154	-2,380	438985,320	5,708	-58,552	
42987	438985,345	6,153	-2,443	438985,370	5,709	-58,615	
42988	438985,395	6,154	-2,433	438985,420	5,708	-58,525	
42989	438985,445	6,154	-2,463	438985,470	5,708	-58,667	
42990	438985,495	6,155	-2,357	438985,520	5,708	-58,569	
42991	438985,545	6,153	-2,515	438985,570	5,708	-58,657	
42992	438985,595	6,152	-2,502	438985,620	5,708	-58,593	
42993	438985,645	6,153	-2,487	438985,670	5,708	-58,611	
42994	438985,695	6,154	-2,372	438985,720	5,708	-58,542	
42995	438985,745	6,154	-2,352	438985,770	5,708	-58,602	
42996	438985,795	6,154	-2,428	438985,820	5,709	-58,547	
42997	438985,845	6,153	-2,425	438985,870	5,708	-58,664	
42998	438985,895	6,152	-2,587	438985,920	5,708	-58,560	
42999	438985,945	6,154	-2,463	438985,970	5,708	-58,642	
43000	438985,995	6,154	-2,456	438986,020	5,709	-58,574	
43001	438986,045	6,153	-2,485	438986,070	5,708	-58,628	
43002	438986,095	6,154	-2,425	438986,120	5,708	-58,535	
43003	438986,145	6,153	-2,579	438986,170	5,709	-58,606	
43004	438986,195	6,153	-2,462	438986,220	5,708	-58,569	
43005	438986,245	6,152	-2,555	438986,270	5,708	-58,634	
43006	438986,295	6,154	-2,458	438986,320	5,708	-58,546	
43007	438986,345	6,155	-2,391	438986,370	5,708	-58,669	
43008	438986,395	6,153	-2,466	438986,420	5,709	-58,575	
43009	438986,445	6,154	-2,467	438986,470	5,708	-58,629	
43010	438986,495	6,153	-2,501	438986,520	5,708	-58,591	
43011	438986,545	6,152	-2,522	438986,570	5,708	-58,658	
43012	438986,595	6,152	-2,597	438986,620	5,708	-58,556	
43013	438986,645	6,152	-2,494	438986,670	5,708	-58,605	
43014	438986,695	6,153	-2,469	438986,720	5,708	-58,546	
43015	438986,745	6,153	-2,503	438986,770	5,708	-58,627	
43016	438986,795	6,155	-2,343	438986,820	5,708	-58,543	
43017	438986,845	6,153	-2,518	438986,870	5,709	-58,578	
43018	438986,895	6,155	-2,308	438986,920	5,709	-58,573	
43019	438986,945	6,154	-2,429	438986,970	5,709	-58,638	
43020	438986,995	6,153	-2,545	438987,020	5,709	-58,555	
43021	438987,045	6,153	-2,552	438987,070	5,708	-58,617	
43022	438987,095	6,154	-2,400	438987,120	5,709	-58,498	
43023	438987,145	6,153	-2,446	438987,170	5,707	-58,638	
43024	438987,195	6,154	-2,380	438987,220	5,709	-58,552	
43025	438987,245	6,153	-2,455	438987,270	5,708	-58,656	
43026	438987,295	6,155	-2,399	438987,320	5,708	-58,532	
43027	438987,345	6,152	-2,577	438987,370	5,708	-58,602	
43028	438987,395	6,153	-2,498	438987,420	5,709	-58,557	
43029	438987,445	6,153	-2,537	438987,470	5,708	-58,619	
43030	438987,495	6,154	-2,393	438987,520	5,708	-58,563	
43031	438987,545	6,153	-2,431	438987,570	5,708	-58,624	
43032	438987,595	6,153	-2,472	438987,620	5,708	-58,564	
43033	438987,645	6,153	-2,591	438987,670	5,708	-58,629	
43034	438987,695	6,152	-2,563	438987,720	5,709	-58,563	
43035	438987,745	6,153	-2,536	438987,770	5,707	-58,650	
43036	438987,795	6,152	-2,569	438987,820	5,709	-58,570	
43037	438987,845	6,154	-2,398	438987,870	5,708	-58,659	
43038	438987,895	6,153	-2,463	438987,920	5,708	-58,576	
43039	438987,945	6,153	-2,533	438987,970	5,709	-58,624	
43040	438987,995	6,154	-2,479	438988,020	5,708	-58,580	
43041	438988,045	6,153	-2,542	438988,070	5,708	-58,615	
43042	438988,095	6,154	-2,458	438988,120	5,708	-58,551	
43043	438988,145	6,153	-2,464	438988,170	5,708	-58,610	
43044	438988,195	6,153	-2,447	438988,220	5,709	-58,517	
43045	438988,245	6,152	-2,613	438988,270	5,709	-58,610	
43046	438988,295	6,152	-2,663	438988,320	5,708	-58,557	
43047	438988,345	6,151	-2,617	438988,370	5,709	-58,583	
43048	438988,395	6,154	-2,436	438988,420	5,709	-58,528	
43049	438988,445	6,153	-2,457	438988,470	5,708	-58,582	
43050	438988,495	6,154	-2,382	438988,520	5,708	-58,525	
43051	438988,545	6,154	-2,453	438988,570	5,709	-58,609	
43052	438988,595	6,153	-2,477	438988,620	5,708	-58,551	
43053	438988,645	6,154	-2,409	438988,670	5,708	-58,637	
43054	438988,695	6,153	-2,478	438988,720	5,708	-58,546	
43055	438988,745	6,153	-2,464	438988,770	5,708	-58,611	
43056	438988,795	6,154	-2,404	438988,820	5,708	-58,553	
43057	438988,845	6,152	-2,640	438988,870	5,708	-58,597	
43058	438988,895	6,152	-2,500	438988,920	5,708	-58,540	
43059	438988,945	6,154	-2,421	438988,970	5,708	-58,622	
43060	438988,995	6,154	-2,409	438989,020	5,708	-58,561	
43061	438989,045	6,154	-2,371	438989,070	5,708	-58,616	
43062	438989,095	6,154	-2,339	438989,120	5,708	-58,532	
43063	438989,145	6,154	-2,419	438989,170	5,708	-58,580	
43064	438989,195	6,153	-2,465	438989,220	5,709	-58,558	
43065	438989,245	6,153	-2,502	438989,270	5,709	-58,622	
43066	438989,295	6,154	-2,392	438989,320	5,708	-58,558	
43067	438989,345	6,153	-2,437	438989,370	5,708	-58,587	
43068	438989,395	6,155	-2,375	438989,420	5,708	-58,548	
43069	438989,445	6,154	-2,457	438989,470	5,707	-58,665	
43070	438989,495	6,153	-2,471	438989,520	5,709	-58,542	
43071	438989,545	6,153	-2,565	438989,570	5,708	-58,637	
43072	438989,595	6,153	-2,380	438989,620	5,708	-58,608	
43073	438989,645	6,154	-2,431	438989,670	5,708	-58,611	
43074	438989,695	6,154	-2,423	438989,720	5,709	-58,554	
43075	438989,745	6,152	-2,586	438989,770	5,709	-58,631	
43076	438989,795	6,153	-2,532	438989,820	5,708	-58,518	
43077	438989,845	6,153	-2,491	438989,870	5,708	-58,621	
43078	438989,895	6,153	-2,405	438989,920	5,708	-58,587	
43079	438989,945	6,154	-2,411	438989,970	5,709	-58,604	
43080	438989,995	6,155	-2,354	438990,020	5,708	-58,547	
43081	438990,045	6,153	-2,430	438990,070	5,708	-58,622	
43082	438990,095	6,153	-2,446	438990,120	5,709	-58,535	
43083	438990,145	6,153	-2,476	438990,170	5,708	-58,632	
43084	438990,195	6,153	-2,441	438990,220	5,708	-58,560	
43085	438990,245	6,151	-2,650	438990,270	5,708	-58,650	
43086	438990,295	6,153	-2,476	438990,320	5,708	-58,547	
43087	438990,345	6,154	-2,454	438990,370	5,709	-58,619	
43088	438990,395	6,154	-2,346	438990,420	5,708	-58,527	
43089	438990,445	6,154	-2,437	438990,470	5,708	-58,645	
43090	438990,495	6,153	-2,566	438990,520	5,708	-58,553	
43091	438990,545	6,153	-2,450	438990,570	5,708	-58,619	
43092	438990,595	6,153	-2,447	438990,620	5,709	-58,544	
43093	438990,645	6,153	-2,474	438990,670	5,708	-58,620	
43094	438990,695	6,153	-2,466	438990,720	5,708	-58,576	
43095	438990,745	6,152	-2,556	438990,770	5,708	-58,592	
43096	438990,795	6,154	-2,453	438990,820	5,709	-58,545	
43097	438990,845	6,153	-2,558	438990,870	5,708	-58,634	
43098	438990,895	6,154	-2,338	438990,920	5,709	-58,543	
43099	438990,945	6,154	-2,489	438990,970	5,708	-58,648	
43100	438990,995	6,154	-2,361	438991,020	5,708	-58,565	
43101	438991,045	6,153	-2,506	438991,070	5,708	-58,610	
43102	438991,095	6,154	-2,362	438991,120	5,709	-58,540	
43103	438991,145	6,152	-2,561	438991,170	5,708	-58,649	
43104	438991,195	6,154	-2,400	438991,220	5,708	-58,594	
43105	438991,245	6,154	-2,441	438991,270	5,708	-58,622	
43106	438991,295	6,155	-2,287	438991,320	5,708	-58,576	
43107	438991,345	6,153	-2,483	438991,370	5,708	-58,615	
43108	438991,395	6,152	-2,500	438991,420	5,709	-58,566	
43109	438991,445	6,153	-2,560	438991,470	5,708	-58,607	
43110	438991,495	6,154	-2,393	438991,520	5,708	-58,580	
43111	438991,545	6,152	-2,519	438991,570	5,707	-58,625	
43112	438991,595	6,154	-2,385	438991,620	5,709	-58,531	
43113	438991,645	6,153	-2,439	438991,670	5,708	-58,581	
43114	438991,695	6,153	-2,417	438991,720	5,708	-58,549	
43115	438991,745	6,155	-2,359	438991,770	5,708	-58,631	
43116	438991,795	6,153	-2,404	438991,820	5,708	-58,589	
43117	438991,845	6,152	-2,586	438991,870	5,708	-58,629	
43118	438991,895	6,152	-2,491	438991,920	5,708	-58,585	
43119	438991,945	6,154	-2,498	438991,970	5,708	-58,584	
43120	438991,995	6,153	-2,527	438992,020	5,709	-58,554	
43121	438992,045	6,153	-2,566	438992,070	5,708	-58,658	
43122	438992,095	6,154	-2,414	438992,120	5,709	-58,518	
43123	438992,145	6,153	-2,497	438992,170	5,708	-58,650	
43124	438992,195	6,153	-2,497	438992,220	5,709	-58,570	
43125	438992,245	6,152	-2,565	438992,270	5,709	-58,603	
43126	438992,295	6,153	-2,514	438992,320	5,708	-58,555	
43127	438992,345	6,153	-2,514	438992,370	5,709	-58,603	
43128	438992,395	6,153	-2,396	438992,420	5,708	-58,564	
43129	438992,445	6,153	-2,507	438992,470	5,709	-58,606	
43130	438992,495	6,153	-2,417	438992,520	5,709	-58,594	
43131	438992,545	6,153	-2,469	438992,570	5,709	-58,586	
43132	438992,595	6,153	-2,407	438992,620	5,709	-58,587	
43133	438992,645	6,151	-2,634	438992,670	5,709	-58,622	
43134	438992,695	6,154	-2,332	438992,720	5,709	-58,567	
43135	438992,745	6,153	-2,481	438992,770	5,708	-58,636	
43136	438992,795	6,153	-2,459	438992,820	5,709	-58,557	
43137	438992,845	6,154	-2,419	438992,870	5,707	-58,617	
43138	438992,895	6,152	-2,488	438992,920	5,709	-58,516	
43139	438992,945	6,153	-2,603	438992,970	5,708	-58,631	
43140	438992,995	6,154	-2,373	438993,020	5,708	-58,564	
43141	438993,045	6,152	-2,497	438993,070	5,708	-58,603	
43142	438993,095	6,154	-2,366	438993,120	5,708	-58,559	
43143	438993,145	6,154	-2,460	438993,170	5,708	-58,589	
43144	438993,195	6,154	-2,422	438993,220	5,708	-58,569	
43145	438993,245	6,151	-2,633	438993,270	5,708	-58,615	
43146	438993,295	6,153	-2,490	438993,320	5,708	-58,564	
43147	438993,345	6,153	-2,486	438993,370	5,708	-58,626	
43148	438993,395	6,154	-2,348	438993,420	5,708	-58,563	
43149	438993,445	6,155	-2,410	438993,470	5,708	-58,608	
43150	438993,495	6,155	-2,288	438993,520	5,709	-58,530	
43151	438993,545	6,154	-2,408	438993,570	5,708	-58,624	
43152	438993,595	6,154	-2,331	438993,620	5,708	-58,608	
43153	438993,645	6,154	-2,497	438993,670	5,708	-58,605	
43154	438993,695	6,155	-2,366	438993,720	5,708	-58,570	
43155	438993,745	6,154	-2,427	438993,770	5,708	-58,629	
43156	438993,795	6,153	-2,517	438993,820	5,708	-58,596	
43157	438993,845	6,153	-2,530	438993,870	5,708	-58,625	
43158	438993,895	6,154	-2,350	438993,920	5,709	-58,556	
43159	438993,945	6,154	-2,452	438993,970	5,708	-58,576	
43160	438993,995	6,152	-2,484	438994,020	5,709	-58,538	
43161	438994,045	6,153	-2,616	438994,070	5,708	-58,628	
43162	438994,095	6,151	-2,679	438994,120	5,708	-58,599	
43163	438994,145	6,152	-2,602	438994,170	5,708	-58,607	
43164	438994,195	6,154	-2,389	438994,220	5,709	-58,541	
43165	438994,245	6,153	-2,475	438994,270	5,708	-58,598	
43166	438994,295	6,154	-2,381	438994,320	5,709	-58,578	
43167	438994,345	6,153	-2,467	438994,370	5,708	-58,590	
43168	438994,395	6,152	-2,494	438994,420	5,708	-58,556	
43169	438994,445	6,152	-2,579	438994,470	5,708	-58,595	
43170	438994,495	6,152	-2,529	438994,520	5,708	-58,553	
43171	438994,545	6,153	-2,501	438994,570	5,709	-58,612	
43172	438994,595	6,153	-2,423	438994,620	5,709	-58,553	
43173	438994,645	6,153	-2,568	438994,670	5,708	-58,616	
43174	438994,695	6,155	-2,283	438994,720	5,708	-58,557	
43175	438994,745	6,154	-2,523	438994,770	5,708	-58,608	
43176	438994,795	6,155	-2,358	438994,820	5,708	-58,573	
43177	438994,845	6,152	-2,537	438994,870	5,708	-58,616	
43178	438994,895	6,154	-2,355	438994,920	5,708	-58,561	
43179	438994,945	6,153	-2,415	438994,970	5,709	-58,592	
43180	438994,995	6,155	-2,299	438995,020	5,708	-58,572	
43181	438995,045	6,153	-2,508	438995,070	5,708	-58,622	
43182	438995,095	6,153	-2,490	438995,120	5,708	-58,608	
43183	438995,145	6,153	-2,503	438995,170	5,709	-58,580	
43184	438995,195	6,154	-2,377	438995,220	5,709	-58,581	
43185	438995,245	6,153	-2,527	438995,270	5,708	-58,625	
43186	438995,295	6,154	-2,378	438995,320	5,708	-58,558	
43187	438995,345	6,153	-2,424	438995,370	5,708	-58,652	
43188	438995,395	6,154	-2,331	438995,420	5,708	-58,534	
43189	438995,445	6,153	-2,444	438995,470	5,708	-58,647	
43190	438995,495	6,155	-2,297	438995,520	5,708	-58,595	
43191	438995,545	6,153	-2,456	438995,570	5,708	-58,615	
43192	438995,595	6,155	-2,363	438995,620	5,708	-58,572	
43193	438995,645	6,154	-2,460	438995,670	5,708	-58,629	
43194	438995,695	6,153	-2,458	438995,720	5,709	-58,607	
43195	438995,745	6,153	-2,524	438995,770	5,708	-58,634	
43196	438995,795	6,154	-2,427	438995,820	5,708	-58,574	
43197	438995,845	6,152	-2,526	438995,870	5,709	-58,606	
43198	438995,895	6,152	-2,512	438995,920	5,709	-58,563	
43199	438995,945	6,152	-2,592	438995,970	5,708	-58,624	
43200	438995,995	6,153	-2,509	438996,020	5,708	-58,609	
43201	438996,045	6,153	-2,517	438996,070	5,708	-58,627	
43202	438996,095	6,153	-2,480	438996,120	5,708	-58,581	
43203	438996,145	6,153	-2,518	438996,170	5,708	-58,596	
43204	438996,195	6,153	-2,482	438996,220	5,708	-58,607	
43205	438996,245	6,152	-2,581	438996,270	5,709	-58,627	
43206	438996,295	6,152	-2,535	438996,320	5,708	-58,582	
43207	438996,345	6,153	-2,468	438996,370	5,709	-58,597	
43208	438996,395	6,153	-2,514	438996,420	5,708	-58,563	
43209	438996,445	6,152	-2,587	438996,470	5,707	-58,671	
43210	438996,495	6,154	-2,437	438996,520	5,708	-58,575	
43211	438996,545	6,153	-2,549	438996,570	5,708	-58,578	
43212	438996,595	6,154	-2,400	438996,620	5,708	-58,553	
43213	438996,645	6,152	-2,616	438996,670	5,708	-58,564	
43214	438996,695	6,153	-2,478	438996,720	5,708	-58,572	
43215	438996,745	6,153	-2,451	438996,770	5,708	-58,613	
43216	438996,795	6,153	-2,468	438996,820	5,709	-58,568	
43217	438996,845	6,154	-2,424	438996,870	5,708	-58,565	
43218	438996,895	6,155	-2,280	438996,920	5,708	-58,591	
43219	438996,945	6,153	-2,491	438996,970	5,709	-58,592	
43220	438996,995	6,154	-2,459	438997,020	5,708	-58,584	
43221	438997,045	6,152	-2,553	438997,070	5,708	-58,589	
43222	438997,095	6,153	-2,398	438997,120	5,708	-58,601	
43223	438997,145	6,153	-2,539	438997,170	5,708	-58,629	
43224	438997,195	6,153	-2,454	438997,220	5,708	-58,555	
43225	438997,245	6,151	-2,643	438997,270	5,708	-58,605	
43226	438997,295	6,155	-2,380	438997,320	5,708	-58,627	
43227	438997,345	6,154	-2,406	438997,370	5,708	-58,571	
43228	438997,395	6,152	-2,501	438997,420	5,708	-58,572	
43229	438997,445	6,153	-2,465	438997,470	5,709	-58,563	
43230	438997,495	6,154	-2,360	438997,520	5,708	-58,544	
43231	438997,545	6,152	-2,514	438997,570	5,709	-58,557	
43232	438997,595	6,154	-2,421	438997,620	5,709	-58,579	
43233	438997,645	6,153	-2,536	438997,670	5,707	-58,614	
43234	438997,695	6,153	-2,457	438997,720	5,708	-58,598	
43235	438997,745	6,153	-2,556	438997,770	5,708	-58,652	
43236	438997,795	6,155	-2,316	438997,820	5,708	-58,574	
43237	438997,845	6,154	-2,421	438997,870	5,708	-58,612	
43238	438997,895	6,152	-2,520	438997,920	5,708	-58,614	
43239	438997,945	6,152	-2,609	438997,970	5,709	-58,615	
43240	438997,995	6,154	-2,409	438998,020	5,708	-58,570	
43241	438998,045	6,152	-2,586	438998,070	5,708	-58,629	
43242	438998,095	6,152	-2,480	438998,120	5,709	-58,626	
43243	438998,145	6,153	-2,556	438998,170	5,708	-58,609	
43244	438998,195	6,153	-2,540	438998,220	5,708	-58,587	
43245	438998,245	6,153	-2,484	438998,270	5,708	-58,607	
43246	438998,295	6,153	-2,462	438998,320	5,708	-58,602	
43247	438998,345	6,153	-2,413	438998,370	5,709	-58,553	
43248	438998,395	6,153	-2,489	438998,420	5,708	-58,593	
43249	438998,445	6,152	-2,566	438998,470	5,709	-58,573	
43250	438998,495	6,153	-2,525	438998,520	5,708	-58,596	
43251	438998,545	6,153	-2,560	438998,570	5,708	-58,580	
43252	438998,595	6,153	-2,487	438998,620	5,709	-58,579	
43253	438998,645	6,152	-2,572	438998,670	5,708	-58,591	
